hogar_id,conglome,vivienda,hogar,ubigeo,departamento_codigo,provincia_codigo,distrito_codigo,dominio_geografico,estrato_geografico,area_urbana_rural,area_rural_bin,factor_expansion_anual,target_pobreza_monetaria_bin,nivel_educativo_jefe_ord,usa_combustible_limpio,num_habitaciones,num_miembros_afiliados_essalud,material_techo,num_ninos_0_5,tam_hogar,edad_jefe,piso_precario,tenencia_vivienda,num_ninos_6_16,acceso_internet_hogar,num_miembros_sin_atencion_salud,tipo_vivienda,material_pared,acceso_desague_red,num_6_16_no_matriculados
040115_015730_063_11,015730,063,11,040115,04,0401,040115,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,286.62036,1,6.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",1,3,29.0,0,"propia, totalmente pagada",0,1,3,casa independiente,ladrillo o bloque de cemento,0,0
040115_015730_110_11,015730,110,11,040115,04,0401,040115,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,286.62036,1,6.0,0,1.0,0,"planchas de calamina, fibra de cemento o similares",2,3,29.0,1,"propia, totalmente pagada",0,0,1,casa independiente,ladrillo o bloque de cemento,0,0
040111_015732_017_11,015732,017,11,040111,04,0401,040111,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,286.62036,0,9.0,1,3.0,0,concreto armado,0,4,37.0,0,"propia, totalmente pagada",2,1,2,casa independiente,ladrillo o bloque de cemento,0,0
040111_015732_035_11,015732,035,11,040111,04,0401,040111,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,286.62036,1,4.0,1,3.0,0,concreto armado,0,3,61.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,0,0
040111_015732_067_11,015732,067,11,040111,04,0401,040111,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,286.62036,0,8.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",1,3,30.0,0,alquilada,0,1,0,casa independiente,ladrillo o bloque de cemento,0,0
040111_015732_083_11,015732,083,11,040111,04,0401,040111,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,286.62036,0,6.0,1,6.0,1,"planchas de calamina, fibra de cemento o similares",1,6,39.0,0,"propia, totalmente pagada",2,1,3,casa independiente,ladrillo o bloque de cemento,0,0
040111_015732_116_11,015732,116,11,040111,04,0401,040111,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,286.62036,0,5.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,5,45.0,0,cedida por otro hogar o institucion,1,0,3,casa independiente,"madera (pona, tornillo, etc)",0,0
040111_015732_131_11,015732,131,11,040111,04,0401,040111,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,286.62036,1,3.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,3,54.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,0,0
040105_015734_003_11,015734,003,11,040105,04,0401,040105,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,286.62036,0,6.0,1,5.0,0,concreto armado,1,5,52.0,0,"propia, totalmente pagada",1,1,1,casa independiente,ladrillo o bloque de cemento,1,1
040105_015734_010_11,015734,010,11,040105,04,0401,040105,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,286.62036,0,8.0,1,2.0,2,"planchas de calamina, fibra de cemento o similares",1,4,63.0,0,"propia, totalmente pagada",0,0,1,casa independiente,ladrillo o bloque de cemento,1,0
040105_015734_017_11,015734,017,11,040105,04,0401,040105,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,286.62036,1,5.0,0,3.0,0,concreto armado,0,3,48.0,0,"propia, totalmente pagada",2,0,1,casa independiente,ladrillo o bloque de cemento,1,1
040105_015734_024_11,015734,024,11,040105,04,0401,040105,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,286.62036,1,4.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,4,50.0,0,"propia, totalmente pagada",1,1,1,casa independiente,piedra o sillar con cal o cemento,1,1
040105_015734_045_11,015734,045,11,040105,04,0401,040105,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,286.62036,1,8.0,1,1.0,0,concreto armado,0,3,38.0,0,"propia, totalmente pagada",1,1,0,"vivienda en casa de vecindad (callejon, solar o corralon)",ladrillo o bloque de cemento,1,1
040105_015734_052_11,015734,052,11,040105,04,0401,040105,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,286.62036,1,6.0,1,3.0,0,concreto armado,1,5,45.0,0,"propia, totalmente pagada",1,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040302_015752_021_11,015752,021,11,040302,04,0403,040302,costa sur,area de empadronamiento rural (aer) simple,rural,1,82.367615,0,5.0,0,3.0,1,concreto armado,0,1,59.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,0,0
040302_015752_023_11,015752,023,11,040302,04,0403,040302,costa sur,area de empadronamiento rural (aer) simple,rural,1,82.367615,0,5.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,3,31.0,0,"propia, totalmente pagada",1,1,0,casa independiente,"madera (pona, tornillo, etc)",0,0
040302_015752_024_11,015752,024,11,040302,04,0403,040302,costa sur,area de empadronamiento rural (aer) simple,rural,1,82.367615,0,10.0,1,6.0,3,madera,0,3,70.0,0,"propia, totalmente pagada",0,1,2,casa independiente,adobe,0,0
040302_015752_076_11,015752,076,11,040302,04,0403,040302,costa sur,area de empadronamiento rural (aer) simple,rural,1,82.367615,0,4.0,0,4.0,0,triplay/estera/carrizo,0,3,60.0,1,"propia, totalmente pagada",1,0,0,casa independiente,quincha (caña con barro),0,1
040302_015752_077_11,015752,077,11,040302,04,0403,040302,costa sur,area de empadronamiento rural (aer) simple,rural,1,82.367615,0,6.0,1,3.0,0,caña o estera con torta de barro o cemento,0,1,56.0,1,cedida por otro hogar o institucion,0,1,0,casa independiente,quincha (caña con barro),0,0
040302_015752_078_11,015752,078,11,040302,04,0403,040302,costa sur,area de empadronamiento rural (aer) simple,rural,1,82.367615,0,5.0,0,4.0,0,caña o estera con torta de barro o cemento,0,3,49.0,1,"propia, totalmente pagada",0,1,1,casa independiente,quincha (caña con barro),0,0
040302_015752_079_11,015752,079,11,040302,04,0403,040302,costa sur,area de empadronamiento rural (aer) simple,rural,1,82.367615,0,5.0,0,3.0,0,triplay/estera/carrizo,0,2,54.0,1,"propia, totalmente pagada",0,1,2,casa independiente,quincha (caña con barro),0,0
040302_015752_080_11,015752,080,11,040302,04,0403,040302,costa sur,area de empadronamiento rural (aer) simple,rural,1,82.367615,0,4.0,0,2.0,0,triplay/estera/carrizo,0,2,59.0,1,"propia, totalmente pagada",0,1,0,casa independiente,quincha (caña con barro),0,0
040807_015762_002_11,015762,002,11,040807,04,0408,040807,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,164.25964,0,5.0,0,3.0,0,"planchas de calamina, fibra de cemento o similares",0,3,56.0,1,"propia, totalmente pagada",2,1,0,casa independiente,piedra con barro,1,2
040807_015762_004_11,015762,004,11,040807,04,0408,040807,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,164.25964,1,6.0,0,1.0,0,"planchas de calamina, fibra de cemento o similares",1,4,28.0,1,"propia, totalmente pagada",1,1,1,casa independiente,adobe,0,1
040807_015762_104_11,015762,104,11,040807,04,0408,040807,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,164.25964,0,3.0,0,2.0,0,"planchas de calamina, fibra de cemento o similares",1,3,76.0,0,"propia, totalmente pagada",0,1,3,casa independiente,piedra o sillar con cal o cemento,0,0
040807_015762_109_11,015762,109,11,040807,04,0408,040807,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,164.25964,1,3.0,0,3.0,0,"planchas de calamina, fibra de cemento o similares",0,4,58.0,1,"propia, totalmente pagada",0,1,0,casa independiente,adobe,0,0
040807_015762_110_11,015762,110,11,040807,04,0408,040807,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,164.25964,0,6.0,0,3.0,0,"planchas de calamina, fibra de cemento o similares",1,2,49.0,0,"propia, totalmente pagada",1,1,2,casa independiente,adobe,0,0
040807_015762_111_11,015762,111,11,040807,04,0408,040807,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,164.25964,0,4.0,0,5.0,0,"planchas de calamina, fibra de cemento o similares",1,1,64.0,1,"propia, totalmente pagada",2,0,0,casa independiente,adobe,0,0
040807_015762_112_11,015762,112,11,040807,04,0408,040807,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,164.25964,0,3.0,1,4.0,0,"planchas de calamina, fibra de cemento o similares",0,1,73.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,0,0
040807_015762_113_11,015762,113,11,040807,04,0408,040807,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,164.25964,0,4.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,77.0,0,"propia, totalmente pagada",0,0,0,casa independiente,ladrillo o bloque de cemento,0,0
040408_015773_007_11,015773,007,11,040408,04,0404,040408,sierra sur, de 500 a 1 999 habitantes,urbana,0,164.25964,0,6.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",0,3,55.0,1,"propia, totalmente pagada",0,1,0,casa independiente,adobe,1,0
040408_015773_017_11,015773,017,11,040408,04,0404,040408,sierra sur, de 500 a 1 999 habitantes,urbana,0,164.25964,1,4.0,0,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,58.0,0,"propia, totalmente pagada",0,1,0,casa independiente,adobe,1,0
040408_015773_027_11,015773,027,11,040408,04,0404,040408,sierra sur, de 500 a 1 999 habitantes,urbana,0,164.25964,1,3.0,0,2.0,0,"planchas de calamina, fibra de cemento o similares",0,1,53.0,0,"propia, totalmente pagada",0,1,1,casa independiente,adobe,1,0
040408_015773_047_11,015773,047,11,040408,04,0404,040408,sierra sur, de 500 a 1 999 habitantes,urbana,0,164.25964,0,5.0,0,3.0,0,concreto armado,0,2,58.0,1,"propia, totalmente pagada",0,1,1,casa independiente,adobe,1,0
040408_015773_057_11,015773,057,11,040408,04,0404,040408,sierra sur, de 500 a 1 999 habitantes,urbana,0,164.25964,0,5.0,0,4.0,0,"planchas de calamina, fibra de cemento o similares",0,4,59.0,0,"propia, totalmente pagada",1,1,0,casa independiente,adobe,1,1
040408_015773_067_11,015773,067,11,040408,04,0404,040408,sierra sur, de 500 a 1 999 habitantes,urbana,0,164.25964,1,6.0,0,1.0,0,madera,2,5,40.0,0,alquilada,1,1,2,casa independiente,adobe,1,1
040408_015773_097_11,015773,097,11,040408,04,0404,040408,sierra sur, de 500 a 1 999 habitantes,urbana,0,164.25964,0,6.0,0,2.0,0,"planchas de calamina, fibra de cemento o similares",0,1,45.0,1,alquilada,0,1,0,casa independiente,adobe,1,0
040608_015775_089_11,015775,089,11,040608,04,0406,040608,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,164.25964,0,6.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,2,29.0,0,cedida por otro hogar o institucion,0,1,1,casa independiente,adobe,1,0
040608_015775_092_11,015775,092,11,040608,04,0406,040608,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,164.25964,0,6.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",0,3,58.0,1,"propia, totalmente pagada",0,1,3,casa independiente,adobe,1,0
040608_015775_306_11,015775,306,11,040608,04,0406,040608,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,164.25964,0,5.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,5,38.0,0,cedida por otro hogar o institucion,2,1,2,casa independiente,triplay/calamina/estera,1,2
040608_015775_307_11,015775,307,11,040608,04,0406,040608,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,164.25964,0,5.0,0,5.0,0,concreto armado,1,5,39.0,0,"propia, totalmente pagada",2,1,2,casa independiente,ladrillo o bloque de cemento,0,2
040608_015775_308_11,015775,308,11,040608,04,0406,040608,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,164.25964,1,6.0,1,1.0,0,concreto armado,0,4,50.0,0,cedida por otro hogar o institucion,2,1,2,casa independiente,ladrillo o bloque de cemento,0,2
040608_015775_309_11,015775,309,11,040608,04,0406,040608,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,164.25964,0,6.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",0,4,46.0,0,"propia, totalmente pagada",1,1,3,casa independiente,ladrillo o bloque de cemento,0,0
040608_015775_310_11,015775,310,11,040608,04,0406,040608,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,164.25964,0,6.0,1,4.0,0,concreto armado,0,1,48.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,0,0
040608_015775_312_11,015775,312,11,040608,04,0406,040608,sierra sur,area de empadronamiento rural (aer) compuesto,rural,1,164.25964,0,4.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,3,42.0,0,"propia, totalmente pagada",0,1,2,casa independiente,"madera (pona, tornillo, etc)",1,0
040110_005527_018_11,005527,018,11,040110,04,0401,040110,sierra sur, de 500 000 a más habitantes,urbana,0,803.9254,0,5.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,7,45.0,0,cedida por otro hogar o institucion,2,1,2,casa independiente,ladrillo o bloque de cemento,1,1
040110_005527_077_11,005527,077,11,040110,04,0401,040110,sierra sur, de 500 000 a más habitantes,urbana,0,803.9254,0,3.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,65.0,0,cedida por otro hogar o institucion,0,1,1,casa independiente,piedra o sillar con cal o cemento,1,0
040110_005527_114_11,005527,114,11,040110,04,0401,040110,sierra sur, de 500 000 a más habitantes,urbana,0,803.9254,0,6.0,1,2.0,0,concreto armado,0,3,70.0,0,cedida por otro hogar o institucion,0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040110_005527_171_11,005527,171,11,040110,04,0401,040110,sierra sur, de 500 000 a más habitantes,urbana,0,803.9254,0,11.0,1,5.0,2,concreto armado,0,2,71.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040108_005679_046_11,005679,046,11,040108,04,0401,040108,costa sur,area de empadronamiento rural (aer) simple,rural,1,58.970573,1,4.0,1,2.0,0,concreto armado,1,5,43.0,0,cedida por el centro de trabajo,1,1,2,casa independiente,ladrillo o bloque de cemento,0,0
040108_005679_118_11,005679,118,11,040108,04,0401,040108,costa sur,area de empadronamiento rural (aer) simple,rural,1,58.970573,0,3.0,1,5.0,2,concreto armado,0,2,83.0,0,"propia, totalmente pagada",2,1,0,casa independiente,ladrillo o bloque de cemento,0,0
040108_005679_145_11,005679,145,11,040108,04,0401,040108,costa sur,area de empadronamiento rural (aer) simple,rural,1,58.970573,1,6.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",3,3,45.0,0,cedida por el centro de trabajo,0,1,2,casa independiente,ladrillo o bloque de cemento,0,0
040703_010471_059_11,010471,059,11,040703,04,0407,040703,costa sur,de 2 000 a 19 999 habitantes,urbana,0,74.404854,0,4.0,1,4.0,1,"planchas de calamina, fibra de cemento o similares",0,1,64.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040703_010471_072_11,010471,072,11,040703,04,0407,040703,costa sur,de 2 000 a 19 999 habitantes,urbana,0,74.404854,0,1.0,1,5.0,2,concreto armado,0,3,87.0,0,"propia, totalmente pagada",0,0,3,casa independiente,ladrillo o bloque de cemento,1,0
040703_010471_087_11,010471,087,11,040703,04,0407,040703,costa sur,de 2 000 a 19 999 habitantes,urbana,0,74.404854,1,6.0,1,4.0,1,concreto armado,0,5,32.0,0,"propia, totalmente pagada",2,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040703_010471_099_11,010471,099,11,040703,04,0407,040703,costa sur,de 2 000 a 19 999 habitantes,urbana,0,74.404854,0,6.0,1,7.0,5,concreto armado,0,6,63.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040104_015535_013_11,015535,013,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,286.62036,1,6.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",2,4,29.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,0,0
040104_015535_033_11,015535,033,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,286.62036,0,8.0,1,1.0,2,"planchas de calamina, fibra de cemento o similares",1,2,38.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,0,0
040104_015535_068_11,015535,068,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,286.62036,1,6.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",2,4,26.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,0,0
040104_015535_085_11,015535,085,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,286.62036,0,3.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",2,3,43.0,0,"propia, totalmente pagada",1,1,2,casa independiente,ladrillo o bloque de cemento,0,0
040104_015535_104_11,015535,104,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,286.62036,0,3.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,4,46.0,0,cedida por otro hogar o institucion,2,1,3,casa independiente,ladrillo o bloque de cemento,0,2
040104_015535_155_11,015535,155,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,286.62036,0,8.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,1,28.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,0,0
040102_015551_003_11,015551,003,11,040102,04,0401,040102,sierra sur, de 500 000 a más habitantes,urbana,0,813.4802,0,8.0,1,6.0,1,concreto armado,0,2,52.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040102_015551_024_11,015551,024,11,040102,04,0401,040102,sierra sur, de 500 000 a más habitantes,urbana,0,813.4802,0,6.0,1,4.0,1,concreto armado,0,2,54.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040102_015551_065_11,015551,065,11,040102,04,0401,040102,sierra sur, de 500 000 a más habitantes,urbana,0,813.4802,0,6.0,1,2.0,0,concreto armado,0,1,55.0,0,cedida por otro hogar o institucion,0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040102_015551_106_12,015551,106,12,040102,04,0401,040102,sierra sur, de 500 000 a más habitantes,urbana,0,813.4802,0,5.0,1,8.0,1,concreto armado,0,6,56.0,0,"propia, totalmente pagada",1,1,4,casa independiente,ladrillo o bloque de cemento,1,0
040102_015551_106_22,015551,106,22,040102,04,0401,040102,sierra sur, de 500 000 a más habitantes,urbana,0,813.4802,0,6.0,1,,4,,1,4,33.0,0,cedida por otro hogar o institucion,2,1,2,,,1,2
040102_015551_127_11,015551,127,11,040102,04,0401,040102,sierra sur, de 500 000 a más habitantes,urbana,0,813.4802,0,6.0,1,5.0,2,concreto armado,0,3,71.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040102_015551_148_11,015551,148,11,040102,04,0401,040102,sierra sur, de 500 000 a más habitantes,urbana,0,813.4802,0,6.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",2,4,41.0,0,cedida por otro hogar o institucion,0,1,0,"vivienda en casa de vecindad (callejon, solar o corralon)","madera (pona, tornillo, etc)",1,0
040104_015558_009_11,015558,009,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,208.97969,0,9.0,1,5.0,3,concreto armado,0,4,53.0,0,"propia, totalmente pagada",2,1,1,departamento en edificio,ladrillo o bloque de cemento,1,1
040104_015558_034_11,015558,034,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,208.97969,0,10.0,1,8.0,1,concreto armado,0,2,69.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040104_015558_058_11,015558,058,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,208.97969,0,10.0,1,4.0,0,concreto armado,1,4,31.0,0,alquilada,1,1,0,departamento en edificio,ladrillo o bloque de cemento,1,0
040104_015558_070_11,015558,070,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,208.97969,0,10.0,1,4.0,1,concreto armado,0,3,53.0,0,otra forma,0,1,2,departamento en edificio,ladrillo o bloque de cemento,1,0
040104_015558_084_11,015558,084,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,208.97969,0,10.0,1,3.0,0,concreto armado,0,2,36.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040104_015558_093_11,015558,093,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,208.97969,0,10.0,1,4.0,0,concreto armado,0,4,49.0,0,"propia, totalmente pagada",2,1,0,departamento en edificio,ladrillo o bloque de cemento,1,1
040104_015558_129_11,015558,129,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,208.97969,0,9.0,1,4.0,2,concreto armado,0,4,51.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040129_015571_016_11,015571,016,11,040129,04,0401,040129,sierra sur, de 500 000 a más habitantes,urbana,0,39.09841,0,10.0,1,3.0,3,concreto armado,0,3,51.0,0,"propia, totalmente pagada",0,1,0,departamento en edificio,ladrillo o bloque de cemento,1,0
040129_015571_045_11,015571,045,11,040129,04,0401,040129,sierra sur, de 500 000 a más habitantes,urbana,0,39.09841,0,6.0,1,2.0,1,concreto armado,0,1,71.0,0,"propia, totalmente pagada",0,1,0,departamento en edificio,ladrillo o bloque de cemento,1,0
040129_015571_059_11,015571,059,11,040129,04,0401,040129,sierra sur, de 500 000 a más habitantes,urbana,0,39.09841,0,10.0,1,4.0,4,concreto armado,0,4,44.0,0,"propia, totalmente pagada",2,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040129_015571_073_11,015571,073,11,040129,04,0401,040129,sierra sur, de 500 000 a más habitantes,urbana,0,39.09841,0,8.0,1,6.0,4,concreto armado,0,5,55.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040129_015571_087_11,015571,087,11,040129,04,0401,040129,sierra sur, de 500 000 a más habitantes,urbana,0,39.09841,0,11.0,1,5.0,4,concreto armado,0,2,44.0,0,"propia, totalmente pagada",1,1,2,departamento en edificio,ladrillo o bloque de cemento,1,0
040129_015571_116_11,015571,116,11,040129,04,0401,040129,sierra sur, de 500 000 a más habitantes,urbana,0,39.09841,0,8.0,1,8.0,2,concreto armado,0,3,52.0,0,alquilada,0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040129_015571_130_11,015571,130,11,040129,04,0401,040129,sierra sur, de 500 000 a más habitantes,urbana,0,39.09841,0,4.0,1,5.0,0,concreto armado,0,3,81.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040104_015611_019_11,015611,019,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,286.62036,0,3.0,1,2.0,0,concreto armado,0,3,65.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,0,0
040104_015611_032_11,015611,032,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,286.62036,1,1.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",2,6,57.0,0,"propia, totalmente pagada",1,1,1,casa independiente,ladrillo o bloque de cemento,0,0
040104_015611_040_11,015611,040,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,286.62036,1,6.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",2,6,34.0,0,"propia, totalmente pagada",2,1,2,casa independiente,ladrillo o bloque de cemento,0,2
040104_015611_045_11,015611,045,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,286.62036,0,4.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,53.0,0,"propia, totalmente pagada",0,1,0,"vivienda en casa de vecindad (callejon, solar o corralon)",ladrillo o bloque de cemento,1,0
040101_015614_007_11,015614,007,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,253.19136,0,11.0,1,3.0,1,concreto armado,0,2,45.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040101_015614_014_11,015614,014,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,253.19136,1,3.0,1,4.0,0,concreto armado,0,2,81.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040101_015614_029_11,015614,029,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,253.19136,0,8.0,1,3.0,1,concreto armado,0,1,43.0,0,cedida por otro hogar o institucion,0,1,0,casa independiente,piedra o sillar con cal o cemento,1,0
040101_015614_036_11,015614,036,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,253.19136,0,6.0,1,4.0,2,concreto armado,0,2,75.0,0,"propia, totalmente pagada",0,0,1,casa independiente,ladrillo o bloque de cemento,1,0
040101_015614_083_11,015614,083,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,253.19136,0,11.0,1,5.0,2,concreto armado,0,2,34.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
