hogar_id,conglome,vivienda,hogar,ubigeo,factor_expansion_anual,target_pobreza_monetaria_bin,acceso_internet_hogar_derivado,internet_hogar_enaho,dispositivo_servicio_digital_1,dispositivo_servicio_digital_2,dispositivo_servicio_digital_3,edad_jefe,num_adultos_65_mas,num_ninos_0_5,num_ninos_6_16,sexo_jefe_bin,tam_hogar,al_menos_un_6_16_no_asiste,al_menos_un_6_16_no_matriculado,hogar_con_ninos_no_asisten,hogar_con_ninos_no_matriculados,nivel_educativo_jefe_cat,nivel_educativo_jefe_ord,num_6_16_no_asisten,num_6_16_no_matriculados,al_menos_un_ingreso_laboral_hogar,jefe_con_ingreso_laboral,num_miembros_con_ingreso_laboral,num_perceptores_hogar,acceso_electricidad,usa_combustible_limpio,usa_combustible_precario,combustible_principal_cocina,es_area_rural,estrato_geografico,al_menos_un_enfermedad_4_sem,al_menos_un_sintoma_4_sem,health_no_attention,num_miembros_afiliados_essalud,num_miembros_con_enfermedad_4_sem,num_miembros_con_sintoma_4_sem,num_miembros_sin_atencion_salud,acceso_agua_red,acceso_desague_red,agua_disponible_diaria,agua_potable_reportada,agua_segura_proxy,saneamiento_inadecuado,material_piso_cat,tipo_vivienda,material_pared,material_techo,num_habitaciones,tenencia_vivienda,piso_precario,ingreso_neto_total_hogar,monto_total_transferencias_publicas,monto_total_programas_sociales_alimentarios,monto_total_programas_sociales_no_alimentarios,recibe_programa_social_alimentario,recibe_programa_social_no_alimentario,monto_bono_alimentario,monto_apoyo_ollas_comunes,monto_ingresos_gastos_ollas_comunes,monto_juntos,monto_otras_transferencias_publicas,monto_pension_65,monto_beca_18,monto_bono_gas,monto_bono_electricidad,monto_bono_onp_jubilados,monto_programa_contigo,monto_bono_yanapay
040104_015635_170_11,015635,170,11,040104,68.81912,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,43.0,0,1,2,1,5,0,0,0,0,superior no universitaria completa,8.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,4,1,1,1,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,4.0,"propia, comprandola a plazos",0,60986.27734375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015635_229_11,015635,229,11,040104,68.81912,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,37.0,0,0,1,1,3,0,0,0,0,maestria_doctorado,11.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,3,0,2,1,1,1,1,1,1,0,"laminas asfalticas, vinilicos o similares",departamento en edificio,ladrillo o bloque de cemento,concreto armado,4.0,"propia, totalmente pagada",0,160682.75,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040104_015635_258_11,015635,258,11,040104,68.81912,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,62.0,1,0,1,0,4,0,0,0,0,superior no universitaria completa,8.0,0,0,1,0,1,3,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,4,0,3,1,1,1,1,1,1,0,"laminas asfalticas, vinilicos o similares",departamento en edificio,ladrillo o bloque de cemento,concreto armado,4.0,"propia, comprandola a plazos",0,148144.328125,8316,0.0,8316,0,1,0,0.0,0.0,0,8316,0,0,0,0,0,0,0
040109_015642_003_11,015642,003,11,040109,297.66895,0,1,conexion a internet,pase,pase,conexion movil prepago,47.0,0,0,1,0,3,0,0,0,0,sin nivel,1.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,0,0,3,3,1,1,1,1,1,0,cemento,vivienda en quinta,piedra o sillar con cal o cemento,"planchas de calamina, fibra de cemento o similares",1.0,"propia, totalmente pagada",0,36969.984375,5182,0.0,5182,0,1,0,0.0,0.0,0,5182,0,0,0,0,0,0,0
040109_015642_015_11,015642,015,11,040109,297.66895,0,1,conexion a internet,conexion fija,pase,conexion movil prepago,42.0,0,0,0,0,4,0,0,0,0,secundaria completa,6.0,0,0,1,1,3,4,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,2,1,1,1,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,6.0,cedida por otro hogar o institucion,0,62000.69140625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040109_015642_025_11,015642,025,11,040109,297.66895,1,0,pase,,,,65.0,1,0,0,1,1,0,0,0,0,primaria completa,4.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,1,0,1,1,0,0,0,1,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",1.0,cedida por otro hogar o institucion,0,10729.0,5746,0.0,5746,0,1,0,0.0,0.0,0,5746,0,0,0,0,0,0,0
040109_015642_059_11,015642,059,11,040109,297.66895,0,1,conexion a internet,conexion fija,pase,conexion movil prepago,37.0,0,0,2,0,5,0,0,0,0,primaria incompleta,3.0,0,0,1,1,3,3,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,0,0,4,4,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",4.0,"propia, totalmente pagada",0,30256.5078125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040109_015642_080_11,015642,080,11,040109,297.66895,0,1,conexion a internet,conexion fija,pase,conexion movil prepago,64.0,0,0,0,1,3,0,0,0,0,primaria incompleta,3.0,0,0,1,1,2,3,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,0,0,3,3,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,4.0,"propia, totalmente pagada",0,29273.068359375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040109_015642_091_11,015642,091,11,040109,297.66895,0,1,conexion a internet,pase,conexion movil post pago control,pase,29.0,0,1,1,1,4,0,0,0,0,superior no universitaria completa,8.0,0,0,1,1,1,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,2,0,4,3,0,0,0,0,0,1,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,32543.107421875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040112_015651_012_11,015651,012,11,040112,1037.7892,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,53.0,0,2,0,0,2,0,0,0,0,superior no universitaria completa,8.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,1,1,2,0,1,1,1,1,0,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,2.0,"propia, totalmente pagada",0,38812.0703125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040112_015651_027_12,015651,027,12,040112,1037.7892,0,1,conexion a internet,pase,pase,conexion movil prepago,75.0,2,0,0,1,3,0,0,0,0,primaria completa,4.0,0,0,1,0,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,1,1,1,1,2,1,1,1,0,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,5.0,"propia, totalmente pagada",0,51438.8203125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040112_015651_057_11,015651,057,11,040112,1037.7892,0,1,conexion a internet,pase,conexion movil post pago control,conexion movil prepago,59.0,0,0,0,0,5,0,0,0,0,secundaria incompleta,5.0,0,0,1,0,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,0,1,3,1,0,1,1,1,0,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,6.0,"propia, totalmente pagada",0,58676.35546875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040112_015651_073_11,015651,073,11,040112,1037.7892,0,0,pase,,,,60.0,0,0,0,1,1,0,0,0,0,primaria incompleta,3.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,0,0,0,0,0,0,0,1,1,0,1,1,0,cemento,"vivienda en casa de vecindad (callejon, solar o corralon)",ladrillo o bloque de cemento,concreto armado,1.0,cedida por otro hogar o institucion,0,10456.2041015625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040112_015651_104_11,015651,104,11,040112,1037.7892,0,1,conexion a internet,conexion fija,conexion movil post pago control,conexion movil prepago,61.0,0,0,1,1,3,0,0,0,0,secundaria completa,6.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 500 000 a más habitantes,1,0,0,3,2,0,0,1,1,0,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,7.0,"propia, totalmente pagada",0,52428.3046875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040401_015658_008_11,015658,008,11,040401,192.6472,0,1,conexion a internet,pase,pase,conexion movil prepago,29.0,0,0,1,1,3,0,0,0,0,superior no universitaria incompleta,7.0,0,0,1,0,1,2,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,1,1,1,0,3,1,3,1,1,1,1,1,0,cemento,casa independiente,adobe,caña o estera con torta de barro o cemento,3.0,"propia, totalmente pagada",0,60834.6875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040401_015658_018_11,015658,018,11,040401,192.6472,1,1,conexion a internet,pase,pase,conexion movil prepago,36.0,0,0,2,1,5,0,0,0,0,secundaria completa,6.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,1,0,1,1,2,0,2,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,adobe,caña o estera con torta de barro o cemento,4.0,cedida por otro hogar o institucion,0,29367.623046875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040401_015658_027_11,015658,027,11,040401,192.6472,0,1,conexion a internet,pase,conexion movil post pago control,conexion movil prepago,36.0,0,1,2,0,4,0,0,0,0,secundaria incompleta,5.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,1,1,1,0,2,4,3,1,1,1,1,1,0,cemento,casa independiente,adobe,caña o estera con torta de barro o cemento,2.0,"propia, totalmente pagada",0,37313.9921875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040401_015658_048_11,015658,048,11,040401,192.6472,0,1,conexion a internet,pase,conexion movil post pago control,conexion movil prepago,58.0,0,0,0,1,3,0,0,0,0,secundaria incompleta,5.0,0,0,1,1,2,2,1,0,1,otro,0,de 2 000 a 19 999 habitantes,1,1,1,0,1,2,2,1,1,1,1,1,0,cemento,casa independiente,adobe,caña o estera con torta de barro o cemento,2.0,"propia, totalmente pagada",0,48456.10546875,308,277.0,31,1,1,277,0.0,0.0,0,0,0,0,0,31,0,0,0
040401_015658_058_11,015658,058,11,040401,192.6472,0,1,conexion a internet,pase,pase,conexion movil prepago,69.0,2,0,0,1,2,0,0,0,0,secundaria incompleta,5.0,0,0,1,1,2,2,1,0,1,leña,0,de 2 000 a 19 999 habitantes,0,1,1,0,0,2,1,1,1,1,1,1,0,tierra,casa independiente,ladrillo o bloque de cemento,concreto armado,2.0,"propia, totalmente pagada",1,84620.0234375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040401_015658_069_11,015658,069,11,040401,192.6472,0,1,conexion a internet,pase,conexion movil post pago control,pase,46.0,0,0,0,1,2,0,0,0,0,secundaria incompleta,5.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,1,1,1,0,1,2,1,0,0,0,0,0,1,cemento,casa independiente,adobe,triplay/estera/carrizo,1.0,cedida por otro hogar o institucion,0,34846.45703125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040303_015666_029_11,015666,029,11,040303,265.69296,0,1,conexion a internet,pase,pase,conexion movil prepago,52.0,0,0,0,0,2,0,0,0,0,secundaria incompleta,5.0,0,0,1,1,1,2,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,1,1,1,0,2,2,1,1,0,1,1,1,1,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,3.0,cedida por otro hogar o institucion,0,18160.220703125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040303_015666_043_11,015666,043,11,040303,265.69296,0,1,conexion a internet,pase,conexion movil post pago control,pase,32.0,0,0,0,1,2,0,0,0,0,secundaria incompleta,5.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,0,0,0,0,0,0,0,0,0,0,0,0,0,cemento,casa independiente,"madera (pona, tornillo, etc)","planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,35748.9453125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040303_015666_059_11,015666,059,11,040303,265.69296,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,68.0,1,1,1,1,4,0,0,0,0,primaria completa,4.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,1,1,1,0,1,2,1,1,1,0,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",4.0,"propia, totalmente pagada",0,66393.046875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040303_015666_089_11,015666,089,11,040303,265.69296,0,1,conexion a internet,conexion fija,conexion movil post pago control,conexion movil prepago,58.0,0,0,1,1,4,0,0,0,0,superior universitaria incompleta,9.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,0,1,1,0,0,1,2,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",4.0,"propia, totalmente pagada",0,35845.48046875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040303_015666_104_11,015666,104,11,040303,265.69296,0,0,pase,,,,91.0,1,0,0,1,1,0,0,0,0,secundaria incompleta,5.0,0,0,0,0,0,1,1,0,0,,0,de 2 000 a 19 999 habitantes,0,0,0,1,0,0,0,1,1,0,1,1,0,cemento,"vivienda en casa de vecindad (callejon, solar o corralon)",ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",1.0,"propia, totalmente pagada",0,15373.615234375,5983,0.0,5983,0,1,0,0.0,0.0,0,5983,0,0,0,0,0,0,0
040303_015666_130_11,015666,130,11,040303,265.69296,0,1,conexion a internet,pase,conexion movil post pago control,pase,47.0,0,1,1,0,4,0,0,0,0,primaria completa,4.0,0,0,1,1,2,3,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,0,1,1,0,0,1,1,1,1,0,0,0,0,"laminas asfalticas, vinilicos o similares",casa independiente,"madera (pona, tornillo, etc)","planchas de calamina, fibra de cemento o similares",4.0,"propia, totalmente pagada",0,33086.25390625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040108_015685_006_11,015685,006,11,040108,192.6472,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,48.0,0,0,0,1,4,0,0,0,0,secundaria completa,6.0,0,0,1,1,3,3,1,0,1,otro,0, de 20 000 a 49 999 habitantes,1,1,0,1,3,2,0,1,1,0,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",3.0,"propia, totalmente pagada",0,72542.984375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040108_015685_018_11,015685,018,11,040108,192.6472,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,28.0,0,0,1,1,3,0,0,0,0,secundaria completa,6.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,1,0,1,2,2,0,1,0,0,0,0,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",4.0,cedida por otro hogar o institucion,0,32446.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040108_015685_030_11,015685,030,11,040108,192.6472,1,0,pase,,,,51.0,0,0,3,1,7,0,0,0,0,secundaria incompleta,5.0,0,0,1,1,4,4,1,0,1,otro,0, de 20 000 a 49 999 habitantes,0,1,1,0,0,2,2,1,0,0,0,0,0,cemento,casa independiente,"madera (pona, tornillo, etc)","planchas de calamina, fibra de cemento o similares",3.0,"propia, totalmente pagada",0,49371.16015625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040108_015685_071_11,015685,071,11,040108,192.6472,1,0,pase,,,,50.0,0,0,1,1,3,0,0,0,0,primaria incompleta,3.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,1,1,1,0,2,2,1,1,1,0,0,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,19118.181640625,299,0.0,299,0,1,0,0.0,0.0,0,0,0,0,299,0,0,0,0
040108_015685_091_11,015685,091,11,040108,192.6472,1,1,conexion a internet,pase,conexion movil post pago control,pase,48.0,2,0,0,1,7,0,0,0,0,secundaria completa,6.0,0,0,1,0,2,2,1,0,1,leña,0, de 20 000 a 49 999 habitantes,0,0,1,0,0,0,1,1,1,0,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",4.0,"propia, totalmente pagada",0,24418.41796875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040108_015685_100_11,015685,100,11,040108,192.6472,0,1,conexion a internet,pase,pase,conexion movil prepago,41.0,2,0,2,1,4,0,0,0,0,secundaria completa,6.0,0,0,1,0,1,1,1,0,1,leña,0, de 20 000 a 49 999 habitantes,1,0,0,0,1,0,0,1,1,0,0,0,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,4.0,"propia, totalmente pagada",0,27020.4375,1197,0.0,1197,0,1,0,0.0,0.0,1197,0,0,0,0,0,0,0,0
040305_015690_010_11,015690,010,11,040305,192.6472,0,1,conexion a internet,pase,conexion movil post pago control,conexion movil prepago,50.0,0,0,0,1,3,0,0,0,0,secundaria completa,6.0,0,0,1,1,2,3,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,0,1,1,1,0,1,1,1,0,0,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,caña o estera con torta de barro o cemento,2.0,"propia, totalmente pagada",0,86488.96875,31,0.0,31,0,1,0,0.0,0.0,0,0,0,0,0,31,0,0,0
040305_015690_016_11,015690,016,11,040305,192.6472,0,1,conexion a internet,pase,pase,conexion movil prepago,52.0,0,0,1,1,4,0,0,0,0,primaria incompleta,3.0,0,0,1,1,2,3,1,0,1,otro,0,de 2 000 a 19 999 habitantes,1,1,1,0,2,1,2,1,1,0,0,0,0,cemento,casa independiente,otro material,"planchas de calamina, fibra de cemento o similares",3.0,"propia, totalmente pagada",0,57079.91796875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040305_015690_032_11,015690,032,11,040305,192.6472,0,1,conexion a internet,pase,conexion movil post pago control,conexion movil prepago,49.0,0,0,3,1,5,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,2,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,1,1,1,0,3,3,5,1,0,0,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,4.0,"propia, totalmente pagada",0,29362.470703125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040305_015690_065_11,015690,065,11,040305,192.6472,0,1,conexion a internet,pase,pase,conexion movil prepago,46.0,1,0,0,1,2,0,0,0,0,primaria incompleta,3.0,0,0,1,1,1,2,1,0,1,otro,0,de 2 000 a 19 999 habitantes,0,1,1,0,0,2,2,1,1,0,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,caña o estera con torta de barro o cemento,2.0,"propia, totalmente pagada",0,21107.38671875,1826,0.0,1826,0,1,0,0.0,0.0,0,0,1795,0,0,31,0,0,0
040305_015690_089_11,015690,089,11,040305,192.6472,0,1,conexion a internet,pase,pase,conexion movil prepago,42.0,0,0,1,1,4,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,2,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,1,1,1,0,1,1,2,1,1,0,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,caña o estera con torta de barro o cemento,5.0,"propia, totalmente pagada",0,90878.5546875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040305_015690_112_11,015690,112,11,040305,192.6472,1,1,conexion a internet,pase,pase,conexion movil prepago,36.0,0,1,1,1,4,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,1,1,0,1,otro,0,de 2 000 a 19 999 habitantes,1,1,1,0,2,2,2,1,0,0,0,0,0,cemento,casa independiente,otro material,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,17033.349609375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040701_015699_008_11,015699,008,11,040701,92.33889,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,48.0,0,0,0,1,4,0,0,0,0,superior universitaria incompleta,9.0,0,0,1,1,2,3,1,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,1,1,1,3,2,3,3,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,5.0,"propia, totalmente pagada",0,66107.1796875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040701_015699_026_11,015699,026,11,040701,92.33889,0,1,conexion a internet,pase,conexion movil post pago control,pase,44.0,0,0,1,1,4,0,0,0,0,primaria completa,4.0,0,0,1,1,3,3,1,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,1,1,1,0,1,2,1,1,1,1,1,1,0,cemento,casa independiente,"madera (pona, tornillo, etc)","planchas de calamina, fibra de cemento o similares",4.0,"propia, totalmente pagada",0,88535.8359375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040701_015699_041_11,015699,041,11,040701,92.33889,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,62.0,0,0,0,1,2,0,0,0,0,superior no universitaria incompleta,7.0,0,0,1,0,1,2,1,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,0,1,0,1,0,1,0,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,5.0,"propia, totalmente pagada",0,69389.0,14365,0.0,14365,0,1,0,0.0,0.0,0,14365,0,0,0,0,0,0,0
040701_015699_059_11,015699,059,11,040701,92.33889,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,62.0,0,0,1,1,3,0,0,0,0,superior universitaria incompleta,9.0,0,0,1,1,1,3,1,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,1,1,0,2,1,1,0,1,1,1,1,1,0,"laminas asfalticas, vinilicos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,5.0,"propia, totalmente pagada",0,140011.765625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040701_015699_109_11,015699,109,11,040701,92.33889,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,46.0,0,0,0,0,2,0,0,0,0,superior no universitaria completa,8.0,0,0,1,1,1,2,1,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,0,0,0,0,0,0,0,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,4.0,"propia, totalmente pagada",0,28325.896484375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040701_015699_124_11,015699,124,11,040701,92.33889,0,1,conexion a internet,conexion fija,conexion movil post pago control,conexion movil prepago,43.0,0,1,1,1,5,0,0,0,0,secundaria completa,6.0,0,0,1,1,2,3,1,1,0,gas (balon glp),0, de 20 000 a 49 999 habitantes,1,1,1,2,2,4,2,1,1,1,1,1,0,"madera (pona, tornillo, etc)",casa independiente,"madera (pona, tornillo, etc)","planchas de calamina, fibra de cemento o similares",4.0,cedida por otro hogar o institucion,0,59950.328125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040801_015718_038_11,015718,038,11,040801,297.66895,0,1,conexion a internet,pase,conexion movil post pago control,conexion movil prepago,52.0,0,0,4,0,8,0,0,0,0,secundaria completa,6.0,0,0,1,1,3,3,1,0,1,otro,0,de 2 000 a 19 999 habitantes,1,1,1,0,1,4,2,1,1,1,1,1,0,cemento,casa independiente,adobe,"planchas de calamina, fibra de cemento o similares",4.0,cedida por otro hogar o institucion,0,67392.1875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040801_015718_058_11,015718,058,11,040801,297.66895,0,1,conexion a internet,pase,conexion movil post pago control,pase,63.0,0,0,0,1,2,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,0,1,1,2,0,2,2,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,2.0,"propia, totalmente pagada",0,33737.46484375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040801_015718_099_11,015718,099,11,040801,297.66895,0,1,conexion a internet,pase,conexion movil post pago control,conexion movil prepago,59.0,1,0,0,1,2,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,1,1,1,0,1,1,1,1,1,1,1,1,0,cemento,casa independiente,adobe,"planchas de calamina, fibra de cemento o similares",3.0,"propia, totalmente pagada",0,11015.333984375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040801_015718_120_11,015718,120,11,040801,297.66895,1,1,conexion a internet,pase,pase,conexion movil prepago,52.0,0,0,4,1,6,0,0,0,0,maestria_doctorado,11.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,1,1,1,5,4,5,3,1,1,1,1,1,0,cemento,"vivienda en casa de vecindad (callejon, solar o corralon)",adobe,"planchas de calamina, fibra de cemento o similares",2.0,cedida por otro hogar o institucion,0,49780.03125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040801_015718_140_11,015718,140,11,040801,297.66895,0,1,conexion a internet,pase,conexion movil post pago control,pase,61.0,0,0,0,1,1,0,0,0,0,superior no universitaria incompleta,7.0,0,0,0,0,0,1,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,0,1,1,0,0,1,1,1,1,1,1,1,0,cemento,casa independiente,adobe,"planchas de calamina, fibra de cemento o similares",1.0,"propia, totalmente pagada",0,22934.82421875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040801_015718_161_11,015718,161,11,040801,297.66895,1,1,conexion a internet,pase,pase,conexion movil prepago,26.0,0,1,2,1,5,0,0,0,0,secundaria completa,6.0,0,0,1,1,2,2,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,1,1,1,0,2,3,2,1,0,1,1,1,1,tierra,casa independiente,adobe,"planchas de calamina, fibra de cemento o similares",1.0,cedida por otro hogar o institucion,1,30975.181640625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
