survey,category,year,period,module_code,module_name,variable,label,values,concept,query,matched_annual_enaho_2023
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p1131,combustible que usan en el hogar para cocinar sus alimentos: electricidad,"{""0"": ""pase"", ""1"": ""electricidad""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p1132,combustible que usan en el hogar para cocinar sus alimentos: gas (balon glp),"{""0"": ""pase"", ""1"": ""gas (balon glp)""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p1133,combustible que usan en el hogar para cocinar sus alimentos: gas natural (sistem,"{""0"": ""pase"", ""1"": ""gas natural (sistema de tuberias)""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p1135,combustible que usan en el hogar para cocinar sus alimentos: carbon,"{""0"": ""pase"", ""1"": ""carbon""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p1136,combustible que usan en el hogar para cocinar sus alimentos: leña,"{""0"": ""pase"", ""1"": ""leña""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p1139,"combustible que usan en el hogar para cocinar sus alimentos: bosta, estiercol","{""0"": ""pase"", ""1"": ""bosta, estiercol""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p1137,combustible que usan en el hogar para cocinar sus alimentos: otro,"{""0"": ""pase"", ""1"": ""otro(residuos agricolas, etc).""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p113a,combustible que usan en el hogar para cocinar: mayor frecuencia,"{""1"": ""electricidad"", ""2"": ""gas (balon glp)"", ""3"": ""gas natural (sistema de tuberias)"", ""5"": ""carbon"", ""6"": ""leña"", ""7"": ""otro"", ""8"": ""no cocinan""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p1141,su hogar tiene: telefono (fijo),"{""0"": ""pase"", ""1"": ""telefono(fijo)""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p1142,su hogar tiene: telefono celular,"{""0"": ""pase"", ""1"": ""telefono celular""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p1143,su hogar tiene: conexion a tv por cable o satelital,"{""0"": ""pase"", ""1"": ""conexion a tv por  cable o satelital""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p1144,su hogar tiene: conexion a internet,"{""0"": ""pase"", ""1"": ""conexion a internet""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p1145,"el hogar no tiene: telefono fijo, celular, tv cable, internet","{""0"": ""pase"", ""1"": ""no tiene""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p117t2,total gasto mensual (s/.) pagado por algun miembro del hogar,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p117t3,total gasto mensual (s/.) donado por algun miembro de otro hogar,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,t110,(re-codificado ) el abastecimiento de agua en su hogar procede de:,"{""1"": ""red publica, dentro de la vivienda"", ""2"": ""red publica, fuera de la vivienda pero dentro del edificio"", ""3"": ""pilon o pileta de uso publico"", ""4"": ""camion - cisterna u otro similar"", ""5"": ""pozo (agua subterranea)"", ""6"": ""manantial o puquio"", ""7"": ""otra"", ""8"": ""rio, acequia, lago, laguna"", ""9"": ""agua potable del vecino""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p600i,codigo de informante de los gastos del hogar,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p600d1,dia - periodo de referencia para los gastos del hogar (inicio),,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p600m1,mes - periodo de referencia para los gastos del hogar (inicio),,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p600a1,año - periodo de referencia para los gastos del hogar (inicio),,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p600d2,dia - periodo de referencia para los gastos del hogar (termino),,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p600m2,mes - periodo de referencia para los gastos del hogar (termino),,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p600a2,año - periodo de referencia para los gastos del hogar (termino),,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p612i1,"en los ultimos 12 meses, ¿el hogar ha vendido: bienes raices(vivienda, terrenos,","{""1"": ""si"", ""2"": ""no""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p612i11,"en los ultimos 12 meses, ¿el hogar ha vendido: valor vendido de las bienes raice",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p612i2,"en los ultimos 12 meses, ¿el hogar ha vendido: equipos del hogar(auto, tv, cocin","{""1"": ""si"", ""2"": ""no""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,p612i22,"en los ultimos 12 meses, ¿el hogar ha vendido: valor vendido de los equipos de h",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,d612i11,"en los ultimos 12 meses, ¿el hogar ha vendido: valor vendido de las bienes raice",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,d612i22,"en los ultimos 12 meses, ¿el hogar ha vendido: valor vendido de los equipos de h",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,i105b,"(imputado, anualizado) ¿cual es el monto mensual de alquiler / venta del hogar?",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,t111a,recodificada  el baño o servicio higienico que tiene su hogar,"{""1"": ""red publica de desagüe dentro de la vivienda"", ""10"": ""letrina (sin tratamiento)"", ""11"": ""letrina (tipo compostera)"", ""2"": ""red publica de desagüe fuera de la vivienda pero dentro del edificio"", ""3"": ""letrina (con tratamiento)"", ""4"": ""pozo septico, tanque septico o biodigestor"", ""5"": ""pozo ciego o negro"", ""6"": ""rio, acequia, canal o similar"", ""7"": ""otra"", ""9"": ""campo abierto o al aire libre""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,nbi3,hogares con vivienda sin servicios higienicos (necesidad basica insatisfecha 3 ),"{""0"": ""hogares con vivienda con servicios higienicos"", ""1"": ""hogares con vivienda sin servicios higienicos""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,nbi4,hogares con niños que no asisten a la escuela (necesidad basica insatisfecha 4 ),"{""0"": ""hogares con niños que asisten a la escuela"", ""1"": ""hogares con niños que no asisten a la escuela""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo01,Características de la Vivienda y del Hogar,nbi5,hogares con alta dependencia economica (necesidad basica insatisfecha 5),"{""0"": ""hogares sin alta dependencia economica"", ""1"": ""hogares con alta dependencia economica""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo02,Características de los Miembros del Hogar,hogar,numero secuencial del hogar,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo02,Características de los Miembros del Hogar,p203,¿cual es la relacion de parentesco con el jefe(a) del hogar,"{""0"": ""panel"", ""1"": ""jefe/jefa"", ""10"": ""otros no parientes"", ""11"": ""hermano(a)"", ""2"": ""esposo(a)/compañero(a)"", ""3"": ""hijo(a)/hijastro(a)"", ""4"": ""yerno/nuera"", ""5"": ""nieto(a)"", ""6"": ""padres/suegros"", ""7"": ""otros parientes"", ""8"": ""trabajador hogar"", ""9"": ""pensionista""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo02,Características de los Miembros del Hogar,p204,¿es miembro del hogar?,"{""1"": ""si"", ""2"": ""no""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo02,Características de los Miembros del Hogar,p205,¿se encuentra ausente del hogar 30 dias o mas?,"{""1"": ""si"", ""2"": ""no""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo02,Características de los Miembros del Hogar,p206,¿esta presente en el hogar 30 dias o mas?,"{""1"": ""si"", ""2"": ""no""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo02,Características de los Miembros del Hogar,p210,la semana pasada ... ¿estuvo trabajando o realizando alguna tarea en el hogar o,"{""1"": ""si"", ""2"": ""no""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo02,Características de los Miembros del Hogar,p211a,la semana pasada ...¿la tarea que realizo....en el hogar o fuera de el fue:?,"{""1"": ""ayudo en el negocio de la casa o de un familiar"", ""10"": ""otro"", ""2"": ""ayudo realizando labores domesticas en otra vivienda"", ""3"": ""ayudo a elaborar productos para la venta"", ""4"": ""ayudo en la chacra o pastoreo de animales"", ""5"": ""vendio productos: caramelos, dulces, etc."", ""6"": ""presto servicios: lavando carros, lustrando calzado, etc."", ""7"": ""elaboro productos: chompas, etc."", ""8"": ""solo realizo quehaceres del hogar"", ""9"": ""solo estuvo estudiando""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo02,Características de los Miembros del Hogar,p217,¿por que  motivo ... ya no vive en este hogar? (seleccion panel),"{""1"": ""viaje"", ""2"": ""se fue a otro hogar"", ""3"": ""fallecio"", ""4"": ""otro""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo02,Características de los Miembros del Hogar,t211,(recodificada ) la semana pasada ...¿la tarea que realizo....en el hogar o fuera,"{""1"": ""ayudo en el negocio de la casa o de un familiar"", ""10"": ""otro"", ""11"": ""vacaciones por estudio"", ""12"": ""trabajando"", ""2"": ""ayudo realizando labores domesticas en otra vivienda"", ""3"": ""ayudo a elaborar productos para la venta"", ""4"": ""ayudo en la chacra o pastoreo de animales"", ""5"": ""vendio productos: caramelos, dulces, etc."", ""6"": ""presto servicios: lavando carros, lustrando calzado, etc."", ""7"": ""elaboro productos: chompas, etc."", ""8"": ""solo realizo quehaceres del hogar"", ""9"": ""solo estuvo estudiando""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,hogar,numero secuencial del hogar,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p311a5_1,¿como obtuvieron el(la) - uniforme escolar?: otros hogares,"{""1"": ""otros hogares""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p311a5_2,¿como obtuvieron el(la) - calzado escolar?: otros hogares,"{""1"": ""otros hogares""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p311a5_3,¿como obtuvieron el(la) - libros y textos?: otros hogares,"{""1"": ""otros hogares""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p311a5_4,¿como obtuvieron el(la) - utiles escolares?: otros hogares,"{""1"": ""otros hogares""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p311a5_5,¿como obtuvieron el(la) - matricula?: otros hogares,"{""1"": ""otros hogares""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p311a5_6,¿como obtuvieron el(la) - apafa?: otros hogares,"{""1"": ""otros hogares""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p311a5_7,"¿como obtuvieron el(la) - otros (fotocopias, etc)?: otros hogares","{""1"": ""otros hogares""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p311a5_8,¿como obtuvieron el(la) - laptop del programa?: otros hogares,"{""1"": ""otros hogares""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p311a5_9,¿como obtuvieron - programa tablet minedu?: otros hogares,"{""1"": ""otros hogares""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p311d5_5,¿cuanto cree que le costaria si tuviera que pagar ... matricula? - otros hogares,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p311d5_6,¿cuanto cree que le costaria si tuviera que pagar ... apafa? - otros hogares,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p3121a4,¿como obtuvieron el(la): pension mensual de enseñanza?: otros hogares,"{""1"": ""otros hogares""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p3122a4,¿como obtuvieron  movilidad particular ... ?: otros hogares,"{""1"": ""otros hogares""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p312t24,¿cuanto cree que le costaria si tuviera que pagarlo? - total otros hogares,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p314b_1,"en el mes anterior, ¿uso ud., el servicio de internet en: el hogar?","{""0"": ""pase"", ""1"": ""el hogar""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p203,¿cual es la relacion de parentesco con el jefe(a) del hogar?,"{""0"": ""panel"", ""1"": ""jefe/jefa"", ""10"": ""otros no parientes"", ""11"": ""hermano(a)"", ""2"": ""esposo(a)/compañero(a)"", ""3"": ""hijo(a)/hijastro(a)"", ""4"": ""yerno/nuera"", ""5"": ""nieto(a)"", ""6"": ""padres/suegros"", ""7"": ""otros parientes"", ""8"": ""trabajador hogar"", ""9"": ""pensionista""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p204,¿es miembro del hogar?,"{""1"": ""si"", ""2"": ""no""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p205,¿se encuentra ausente del hogar 30 dias o mas?,"{""1"": ""si"", ""2"": ""no""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,p206,¿esta presente en el hogar 30 dias o mas?,"{""1"": ""si"", ""2"": ""no""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,d3121c4,"(deflactado, anual) ¿cuanto estima el valor de pension mensual...? - otros hogar",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,d315b4,"(deflactado, anual) otros hogares - ¿cuanto cree que le constaria si tuviera que",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo03,Educación,i3121c4,"(imputado, anual) ¿cuanto estima el valor de pension mensual...? otros hogares",,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,HOGAR,Numero secuencial del Hogar,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,P413G1,¿La vacuna contra el COVID19 que usted recibio fue: Pagada por algun miembro de este hogar?,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,P413G3,¿La vacuna contra el COVID19 que usted recibio fue:Donada por alguna institucion privada/otro hogar?,,hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,P4151$01,¿El gasto realizado fue: Pagado por algun miembro de este hogar?: Consulta,"{""0.0"": ""Pase"", ""1.0"": ""Pagado por algun miembro de este hogar""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,P4151$02,¿El gasto realizado fue: Pagado por algun miembro de este hogar?: Medicinas/Insumos,"{""0.0"": ""Pase"", ""1.0"": ""Pagado por algun miembro de este hogar""}",hogar,hogar,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo04,Salud,P4151$03,¿El gasto realizado fue: Pagado por algun miembro de este hogar?: Analisis,"{""0.0"": ""Pase"", ""1.0"": ""Pagado por algun miembro de este hogar""}",hogar,hogar,True
